Dataset	Cell_type	NGENES	BETA	BETA_STD	SE	P	P.adj.pds	P.adj
MouseCellAtlas_Embryo_all	Fetal_Intestine.Erythroblast_Hbb.bs_high	14594	-0.26469	-0.030775	0.203	0.90386	1	1
MouseCellAtlas_Embryo_all	Placenta.Stromal_cell_Acta2_high	14594	-0.18262	-0.022698	0.139	0.90553	1	1
MouseCellAtlas_Embryo_all	Embryonic_Mesenchyme.Muscle	14594	-0.25409	-0.032213	0.18727	0.91257	1	1
MouseCellAtlas_Embryo_all	Fetal_Stomache.Muscle_cell	14594	-0.31679	-0.030737	0.2297	0.91607	1	1
MouseCellAtlas_Embryo_all	Embryonic_Mesenchyme.Stromal_Cell_Cxcl14_high	14594	-0.28643	-0.031398	0.2032	0.92065	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Epithelial_cell_Aldh1a2_high	14594	-0.24834	-0.030242	0.17601	0.92085	1	1
MouseCellAtlas_Embryo_all	Fetal_Intestine.Enterocyte_progenitor	14594	-0.38618	-0.038955	0.27078	0.92308	1	1
MouseCellAtlas_Embryo_all	Placenta.Spiral_artery_trophoblast_giant_cells	14594	-0.18073	-0.027309	0.12644	0.92354	1	1
MouseCellAtlas_Embryo_all	Embryonic_Mesenchyme.Stromal_Cell_Cldn11_high	14594	-0.18673	-0.019817	0.12501	0.93237	1	1
MouseCellAtlas_Embryo_all	Fetal_Brain.Ependymal_cell	14594	-0.229	-0.02456	0.14664	0.9408	1	1
MouseCellAtlas_Embryo_all	Embryonic_Mesenchyme.Stromal_Cell_Agtr2_high	14594	-0.34036	-0.03263	0.21543	0.94293	1	1
MouseCellAtlas_Embryo_all	Embryonic_Mesenchyme.Lymphoid_progenitor_cell	14594	-0.22016	-0.031768	0.13676	0.94627	1	1
MouseCellAtlas_Embryo_all	Fetal_Stomache.Stromal_cell_Dcn_high	14594	-0.44929	-0.044086	0.27471	0.94902	1	1
MouseCellAtlas_Embryo_all	Fetal_Intestine.Enterocyte_progenitor_late_Ube2c_high	14594	-0.36896	-0.042987	0.20768	0.96217	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Stromal_cell_Ptn_high	14594	-0.42348	-0.046325	0.23516	0.96412	1	1
MouseCellAtlas_Embryo_all	Fetal_Intestine.Enteric_muscle_cell	14594	-0.39588	-0.041339	0.21694	0.96598	1	1
MouseCellAtlas_Embryo_all	Fetal_Stomache.Stomach_cell_Kazald1_high	14594	-0.47292	-0.045047	0.25026	0.97059	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Neutrophil_Gm5483_high	14594	-0.34411	-0.03709	0.1794	0.97244	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Smooth_muscle_cell	14594	-0.39569	-0.045551	0.20159	0.97516	1	1
MouseCellAtlas_Embryo_all	Fetal_Intestine.Erythroblast_Hbb.y_high	14594	-0.31205	-0.038642	0.15847	0.97552	1	1
MouseCellAtlas_Embryo_all	Fetal_Intestine.Endothelial_cell	14594	-0.27117	-0.03206	0.13294	0.97931	1	1
MouseCellAtlas_Embryo_all	Embryonic_Mesenchyme.Stromal_Cell_Cnmd_high	14594	-0.37023	-0.041705	0.17379	0.98342	1	1
MouseCellAtlas_Embryo_all	Fetal_Intestine.Stromal_cell_Adamdec1_high	14594	-0.57362	-0.059203	0.26712	0.98411	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Neutrophil_S100a8_high	14594	-0.34642	-0.050398	0.15548	0.98706	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Epithelial_cell_Sftpc_high	14594	-0.4636	-0.056229	0.2078	0.98715	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Erythroblast_Hba.x_high	14594	-0.42356	-0.050345	0.18948	0.98729	1	1
MouseCellAtlas_Embryo_all	Fetal_Stomache.Stromal_cell_Cdkn1c_high	14594	-0.63154	-0.058664	0.28033	0.98786	1	1
MouseCellAtlas_Embryo_all	Fetal_Stomache.Mast_cell	14594	-0.50493	-0.057128	0.21522	0.99051	1	1
MouseCellAtlas_Embryo_all	Fetal_Lung.Stromal_cell_Ankfy1_high	14594	-0.59827	-0.065881	0.24208	0.99326	1	1
MouseCellAtlas_Embryo_all	Fetal_Stomache.Progenitor_cell	14594	-0.75463	-0.071391	0.26569	0.99774	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Macrophage	14594	0.29954	0.036207	0.15421	0.026054	0.65135	1
MouseCellAtlas_Embryonic_Mesenchyme	Ganglion_cell_Gal_high	14594	0.23375	0.029586	0.12948	0.03553	0.88825	1
MouseCellAtlas_Embryonic_Mesenchyme	Skeletal_Muscle	14594	0.16749	0.019709	0.14375	0.122	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Ganglion_cell_Cartpt_high	14594	0.15155	0.017782	0.16014	0.17199	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Neuron_Isl1_high	14594	0.14168	0.0157	0.17168	0.20462	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Erythroblast_Hbb.bs_high	14594	0.087197	0.012864	0.11855	0.23101	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Dendritic_Cell	14594	0.099975	0.013314	0.14935	0.25162	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Ganglion_cell_Mapt_high	14594	0.094689	0.0091263	0.18416	0.30357	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Neutrophil	14594	0.0055385	0.0011449	0.057297	0.4615	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Neuron_Npy_high	14594	0.0076602	0.00079689	0.17511	0.48255	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Reproductive_tissues	14594	0.0057061	0.00063555	0.1457	0.48438	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Progenitor_cell_Ptprcap_high	14594	-0.012448	-0.0018736	0.10703	0.54629	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Neuron_Igfbpl1_high	14594	-0.028403	-0.0024875	0.23378	0.54835	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Neuronal_Progenitors	14594	-0.047487	-0.0048187	0.13255	0.63992	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Endothelial_Cell	14594	-0.068343	-0.0091193	0.10493	0.74257	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Stromal_cell_Cxcl12_high	14594	-0.31856	-0.028862	0.31315	0.84548	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Erythroblast_Mt2_high	14594	-0.096001	-0.020235	0.083944	0.8736	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Erythroid_Cell	14594	-0.16459	-0.019981	0.13279	0.8924	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Stromal_Cell_fabp7_high	14594	-0.28082	-0.031819	0.20973	0.9097	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Lymphoid_progenitor_cell	14594	-0.20263	-0.029238	0.13264	0.93669	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Stromal_Cell_Cldn11_high	14594	-0.19974	-0.021198	0.12941	0.93863	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Stromal_Cell_Cxcl14_high	14594	-0.35883	-0.039334	0.22835	0.94194	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Muscle	14594	-0.34386	-0.043594	0.21867	0.94207	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Stromal_Cell_Agtr2_high	14594	-0.39873	-0.038226	0.23411	0.95572	1	1
MouseCellAtlas_Embryonic_Mesenchyme	Stromal_Cell_Cnmd_high	14594	-0.41689	-0.04696	0.18502	0.98787	1	1
MouseCellAtlas_Embryonic_Stem_Cell	ES_Nedd4_high	14594	0.33655	0.048615	0.21199	0.056206	0.224824	1
MouseCellAtlas_Embryonic_Stem_Cell	ES_Rps28_high	14594	-0.022242	-0.0031036	0.23583	0.53757	1	1
MouseCellAtlas_Embryonic_Stem_Cell	ES_2C_like	14594	-0.049923	-0.0099843	0.093501	0.7033	1	1
MouseCellAtlas_Embryonic_Stem_Cell	ES_Actb_high	14594	-0.15362	-0.018935	0.28602	0.70439	1	1
MouseCellAtlas_Fetal_Brain	Macrophage	14594	0.12245	0.016086	0.12162	0.15701	1	1
MouseCellAtlas_Fetal_Brain	Microglia	14594	0.12585	0.016067	0.13527	0.1761	1	1
MouseCellAtlas_Fetal_Brain	Purkinje_cell	14594	0.093013	0.010988	0.17027	0.29244	1	1
MouseCellAtlas_Fetal_Brain	Dopaminergic_neurons_	14594	0.095047	0.0095588	0.23128	0.34055	1	1
MouseCellAtlas_Fetal_Brain	Erythrocyte_Hbb.bt_high	14594	0.02329	0.0029551	0.11812	0.42185	1	1
MouseCellAtlas_Fetal_Brain	Schwann_cell	14594	0.024709	0.002362	0.27912	0.46473	1	1
MouseCellAtlas_Fetal_Brain	Neural_progenitor_cell	14594	-0.084979	-0.007839	0.30492	0.60976	1	1
MouseCellAtlas_Fetal_Brain	Hippocampus_neurons_Asic4_high	14594	-0.12997	-0.012102	0.3166	0.65929	1	1
MouseCellAtlas_Fetal_Brain	Neuron_tuba1c_high	14594	-0.1042	-0.010743	0.2335	0.6723	1	1
MouseCellAtlas_Fetal_Brain	Granule_neurons	14594	-0.17757	-0.017128	0.29674	0.72521	1	1
MouseCellAtlas_Fetal_Brain	Neuron_Kpna2_high	14594	-0.14324	-0.014598	0.22231	0.74031	1	1
MouseCellAtlas_Fetal_Brain	Erythroblast_Hbb.bh1_high	14594	-0.10149	-0.011956	0.14666	0.75554	1	1
MouseCellAtlas_Fetal_Brain	Radial_glia_Fabp7_high	14594	-0.219	-0.022051	0.2665	0.79439	1	1
MouseCellAtlas_Fetal_Brain	Postmitotic_neurons_Lhx9_high	14594	-0.25889	-0.025111	0.27496	0.82678	1	1
MouseCellAtlas_Fetal_Brain	Stromal_cell	14594	-0.19985	-0.021953	0.188	0.8561	1	1
MouseCellAtlas_Fetal_Brain	Radial_glia_Vim_high	14594	-0.32918	-0.031159	0.29685	0.86625	1	1
MouseCellAtlas_Fetal_Brain	Pyramidal_neuron_cell	14594	-0.33436	-0.033035	0.2777	0.8857	1	1
MouseCellAtlas_Fetal_Brain	Ependymal_cell	14594	-0.36381	-0.039019	0.16371	0.98686	1	1
MouseCellAtlas_Fetal_Intestine	Macrophage_Pf4_high	14594	0.35991	0.040932	0.17069	0.017502	0.35004	1
MouseCellAtlas_Fetal_Intestine	Enteroendocrine	14594	0.13892	0.016992	0.11873	0.12101	1	1
MouseCellAtlas_Fetal_Intestine	Epithelial_cell_Bex1_high	14594	0.19503	0.023776	0.21403	0.1811	1	1
MouseCellAtlas_Fetal_Intestine	Macrophage_Lyz2_high	14594	0.1253	0.015606	0.16173	0.21925	1	1
MouseCellAtlas_Fetal_Intestine	Epithelial_cell_Lgals2_high	14594	0.094354	0.012094	0.19967	0.31827	1	1
MouseCellAtlas_Fetal_Intestine	Neuronal_Cells_Rtn1_high	14594	0.044763	0.0052825	0.17504	0.39908	1	1
MouseCellAtlas_Fetal_Intestine	Enterocyte_progenitor_late_Ccnb1_high	14594	-0.08241	-0.0089736	0.21856	0.64693	1	1
MouseCellAtlas_Fetal_Intestine	Erythroblast_Car2_high	14594	-0.034484	-0.0053451	0.090548	0.64834	1	1
MouseCellAtlas_Fetal_Intestine	Acinar_cell	14594	-0.049476	-0.0081392	0.1291	0.64923	1	1
MouseCellAtlas_Fetal_Intestine	T_cell	14594	-0.082802	-0.010769	0.1573	0.70068	1	1
MouseCellAtlas_Fetal_Intestine	Neuronal_cell_Fabp7_high	14594	-0.19105	-0.021624	0.2617	0.7673	1	1
MouseCellAtlas_Fetal_Intestine	Stromal_cell_Stmn2_high_	14594	-0.20021	-0.021808	0.25896	0.78027	1	1
MouseCellAtlas_Fetal_Intestine	Stromal_cell_Upk3b_high	14594	-0.25893	-0.025613	0.23647	0.86322	1	1
MouseCellAtlas_Fetal_Intestine	Erythroblast_Hbb.bs_high	14594	-0.27003	-0.031395	0.24422	0.86556	1	1
MouseCellAtlas_Fetal_Intestine	Enterocyte_progenitor	14594	-0.53592	-0.05406	0.38563	0.91768	1	1
MouseCellAtlas_Fetal_Intestine	Enterocyte_progenitor_late_Ube2c_high	14594	-0.49203	-0.057326	0.27131	0.96512	1	1
MouseCellAtlas_Fetal_Intestine	Enteric_muscle_cell	14594	-0.48904	-0.051067	0.269	0.96546	1	1
MouseCellAtlas_Fetal_Intestine	Endothelial_cell	14594	-0.26085	-0.03084	0.13864	0.97004	1	1
MouseCellAtlas_Fetal_Intestine	Erythroblast_Hbb.y_high	14594	-0.34567	-0.042805	0.18135	0.97167	1	1
MouseCellAtlas_Fetal_Intestine	Stromal_cell_Adamdec1_high	14594	-0.86257	-0.089026	0.36913	0.99027	1	1
MouseCellAtlas_Fetal_Liver	Macrophage	14594	0.244	0.033827	0.12712	0.027477	0.302247	1
MouseCellAtlas_Fetal_Liver	B_cell	14594	0.12149	0.020378	0.10773	0.12974	1	1
MouseCellAtlas_Fetal_Liver	Erythroblast_Hba.a2_high	14594	0.055842	0.0071125	0.12185	0.32338	1	1
MouseCellAtlas_Fetal_Liver	Megakaryocyte	14594	0.034446	0.0052344	0.12702	0.39312	1	1
MouseCellAtlas_Fetal_Liver	Dendritic_cell	14594	-0.023637	-0.0032884	0.19442	0.54838	1	1
MouseCellAtlas_Fetal_Liver	Erythroblast_Klf1_high	14594	-0.025736	-0.0039444	0.15322	0.56669	1	1
MouseCellAtlas_Fetal_Liver	Neutrophil_Ngp_high	14594	-0.069367	-0.011383	0.11295	0.73043	1	1
MouseCellAtlas_Fetal_Liver	Mast_cell_Mcpt8_high	14594	-0.14013	-0.019398	0.14718	0.82946	1	1
MouseCellAtlas_Fetal_Liver	Hepatocyte_Afp_high	14594	-0.13643	-0.019263	0.10234	0.90872	1	1
MouseCellAtlas_Fetal_Liver	Neutrophil_Elane_high	14594	-0.27757	-0.039499	0.19319	0.9246	1	1
MouseCellAtlas_Fetal_Liver	Stem_and_progenitor_cell	14594	-0.38543	-0.054721	0.20246	0.97152	1	1
MouseCellAtlas_Fetal_Lung	Macrophage_Pf4high	14594	0.36718	0.044461	0.16154	0.011519	0.149747	1
MouseCellAtlas_Fetal_Lung	Macrophage_Lyz2_high	14594	0.28179	0.036758	0.16016	0.039267	0.510471	1
MouseCellAtlas_Fetal_Lung	Erythroblast_Mt2_high	14594	0.19945	0.027307	0.15467	0.098612	1	1
MouseCellAtlas_Fetal_Lung	Erythroblast_Mt2.Mt1_high	14594	0.074955	0.011519	0.14676	0.30477	1	1
MouseCellAtlas_Fetal_Lung	Erythroblast_Hbb.bs_high	14594	-0.15591	-0.01896	0.25548	0.72916	1	1
MouseCellAtlas_Fetal_Lung	Epithelial_cell_Aldh1a2_high	14594	-0.16159	-0.019678	0.20452	0.78526	1	1
MouseCellAtlas_Fetal_Lung	Stromal_cell_Ptn_high	14594	-0.41539	-0.045439	0.32938	0.89635	1	1
MouseCellAtlas_Fetal_Lung	Smooth_muscle_cell	14594	-0.35529	-0.040901	0.24941	0.92284	1	1
MouseCellAtlas_Fetal_Lung	Neutrophil_Gm5483_high	14594	-0.35199	-0.037939	0.22284	0.94289	1	1
MouseCellAtlas_Fetal_Lung	Neutrophil_S100a8_high	14594	-0.27682	-0.040273	0.17289	0.94532	1	1
MouseCellAtlas_Fetal_Lung	Epithelial_cell_Sftpc_high	14594	-0.44968	-0.05454	0.2642	0.95561	1	1
MouseCellAtlas_Fetal_Lung	Erythroblast_Hba.x_high	14594	-0.51763	-0.061527	0.25948	0.97696	1	1
MouseCellAtlas_Fetal_Lung	Stromal_cell_Ankfy1_high	14594	-0.83888	-0.092376	0.36476	0.98926	1	1
MouseCellAtlas_Fetal_Stomache	Macrophage	14594	0.44358	0.046507	0.22501	0.024347	0.511287	1
MouseCellAtlas_Fetal_Stomache	Immunocyte_Lyz2_high	14594	0.20614	0.023527	0.19194	0.14142	1	1
MouseCellAtlas_Fetal_Stomache	Hepatocyte.Like_Cell_	14594	0.035851	0.0061567	0.072617	0.31076	1	1
MouseCellAtlas_Fetal_Stomache	Erythroblast_Klf1_high	14594	0.040351	0.0054618	0.15723	0.39873	1	1
MouseCellAtlas_Fetal_Stomache	Endocrine_cell	14594	0.034078	0.0033491	0.22551	0.43994	1	1
MouseCellAtlas_Fetal_Stomache	Erythroblast_Car2_high	14594	0.017565	0.0021257	0.16267	0.45701	1	1
MouseCellAtlas_Fetal_Stomache	Erythroblast_Hbb.bs_high	14594	0.028566	0.002705	0.35795	0.4682	1	1
MouseCellAtlas_Fetal_Stomache	Erythroblast_Snca_high	14594	-0.0034657	-0.00039193	0.14622	0.50945	1	1
MouseCellAtlas_Fetal_Stomache	Endocrine_progenitor_cell	14594	-0.017391	-0.001864	0.15795	0.54384	1	1
MouseCellAtlas_Fetal_Stomache	Erythroblast_Hba.x_HIGH	14594	-0.023554	-0.0025196	0.19504	0.54806	1	1
MouseCellAtlas_Fetal_Stomache	Acinar_cell_Ctrb1_high	14594	-0.036586	-0.004522	0.20722	0.57007	1	1
MouseCellAtlas_Fetal_Stomache	Epithelial_cell	14594	-0.085266	-0.0090206	0.28515	0.61754	1	1
MouseCellAtlas_Fetal_Stomache	Neutrophil	14594	-0.055547	-0.0066979	0.13321	0.66165	1	1
MouseCellAtlas_Fetal_Stomache	Neuron	14594	-0.088736	-0.0090903	0.18986	0.67988	1	1
MouseCellAtlas_Fetal_Stomache	Acinar_cell_Spp1_high	14594	-0.15553	-0.018433	0.25386	0.72994	1	1
MouseCellAtlas_Fetal_Stomache	Muscle_cell	14594	-0.21508	-0.020868	0.25439	0.80107	1	1
MouseCellAtlas_Fetal_Stomache	Stromal_cell_Dcn_high	14594	-0.30994	-0.030412	0.31329	0.83874	1	1
MouseCellAtlas_Fetal_Stomache	Stomach_cell_Kazald1_high	14594	-0.36292	-0.034569	0.27328	0.9079	1	1
MouseCellAtlas_Fetal_Stomache	Mast_cell	14594	-0.3518	-0.039804	0.21458	0.94943	1	1
MouseCellAtlas_Fetal_Stomache	Stromal_cell_Cdkn1c_high	14594	-0.55337	-0.051402	0.32048	0.95788	1	1
MouseCellAtlas_Fetal_Stomache	Progenitor_cell	14594	-0.71617	-0.067753	0.29937	0.99162	1	1
MouseCellAtlas_Kidney	Distal_collecting_duct_principal_cell_Cldn4_high	14594	0.15853	0.019357	0.13889	0.12687	1	1
MouseCellAtlas_Kidney	Distal_convoluted_tubule_Pvalb_high	14594	0.17296	0.019812	0.16124	0.1417	1	1
MouseCellAtlas_Kidney	Macrophage_Ccl4_high_	14594	0.12786	0.015883	0.17016	0.22621	1	1
MouseCellAtlas_Kidney	Macrophage_Lyz2_high	14594	0.041635	0.00752	0.074396	0.28787	1	1
MouseCellAtlas_Kidney	Stromal_cell_Cxcl10_high	14594	0.041667	0.0056234	0.10921	0.35141	1	1
MouseCellAtlas_Kidney	Neutrophil_progenitor_S100a8_high	14594	0.015988	0.0029216	0.053097	0.38167	1	1
MouseCellAtlas_Kidney	Dendritic_cell_Cst3_high	14594	0.031936	0.0035253	0.1108	0.38659	1	1
MouseCellAtlas_Kidney	S1_proximal_tubule_cells	14594	0.033055	0.0043877	0.134	0.40258	1	1
MouseCellAtlas_Kidney	Dendritic_cell_Ccr7_high	14594	0.021926	0.0027595	0.09866	0.41207	1	1
MouseCellAtlas_Kidney	Stromal_cell_Ankrd1_high	14594	0.025064	0.002611	0.11526	0.41393	1	1
MouseCellAtlas_Kidney	Epithelial_cell_Cryab_high	14594	0.019004	0.0023395	0.127	0.44053	1	1
MouseCellAtlas_Kidney	Stromal_cell_Ptgds_high	14594	0.022855	0.0026622	0.16499	0.44491	1	1
MouseCellAtlas_Kidney	Ureteric_epithelium	14594	0.011014	0.0016293	0.096498	0.45457	1	1
MouseCellAtlas_Kidney	S3_proximal_tubule_cells	14594	0.011354	0.0017893	0.1112	0.45934	1	1
MouseCellAtlas_Kidney	Fenestrated_endothelial_cell_Plvap_high	14594	0.013382	0.001556	0.16189	0.46706	1	1
MouseCellAtlas_Kidney	Thick_ascending_limb_of_the_loop_of_Henle	14594	-0.0067302	-0.00071019	0.18397	0.51459	1	1
MouseCellAtlas_Kidney	Proximal_tubule_cell_Cyp4a14_high	14594	-0.016509	-0.0020481	0.13784	0.54766	1	1
MouseCellAtlas_Kidney	Distal_collecting_duct_principal_cell_Hsd11b2_high	14594	-0.027055	-0.002939	0.16647	0.56455	1	1
MouseCellAtlas_Kidney	Proximal_tubule_brush_border_cell	14594	-0.061078	-0.0084495	0.12437	0.68831	1	1
MouseCellAtlas_Kidney	Distal_convoluted_tubule_S100g_high	14594	-0.084449	-0.0092476	0.16934	0.691	1	1
MouseCellAtlas_Kidney	Endothelial_cell	14594	-0.081033	-0.012087	0.12868	0.73556	1	1
MouseCellAtlas_Kidney	B_cell	14594	-0.051011	-0.0081719	0.078296	0.74264	1	1
MouseCellAtlas_Kidney	Stromal_cell_Mgp_high	14594	-0.056404	-0.0081282	0.080287	0.75882	1	1
MouseCellAtlas_Kidney	T_cell	14594	-0.14073	-0.015676	0.16101	0.80894	1	1
MouseCellAtlas_Kidney	Intercalated_cells_of_collecting_duct_Slc26a4_high	14594	-0.16086	-0.018728	0.16833	0.83037	1	1
MouseCellAtlas_Kidney	Intercalated_cells_of_collecting_duct_Aqp6_high	14594	-0.17235	-0.02026	0.17072	0.84364	1	1
MouseCellAtlas_Kidney	Proximal_tubule_cell_Osgin1_high	14594	-0.23195	-0.03068	0.14794	0.94154	1	1
MouseCellAtlas_Kidney	Stromal_cell_Dcn_high	14594	-0.195	-0.02706	0.10664	0.96625	1	1
MouseCellAtlas_Kidney	Fenestrated_endothelial_cell_Tm4sf1_high	14594	-0.28218	-0.027918	0.14262	0.97606	1	1
MouseCellAtlas_Liver	Stromal_cell	14594	0.19082	0.024357	0.099235	0.027253	0.54506	1
MouseCellAtlas_Liver	Kuppfer_cell	14594	0.28808	0.030633	0.16116	0.036937	0.73874	1
MouseCellAtlas_Liver	Endothelial_cell	14594	0.2779	0.025226	0.19343	0.075406	1	1
MouseCellAtlas_Liver	Erythroblast_Hbb.bs_high	14594	0.3369	0.029839	0.23538	0.076182	1	1
MouseCellAtlas_Liver	Dendritic_cell_Cst3_high	14594	0.24133	0.024886	0.17432	0.08313	1	1
MouseCellAtlas_Liver	Dendritic_cell_Siglech_high	14594	0.20629	0.021618	0.1521	0.087517	1	1
MouseCellAtlas_Liver	Macrophage_Chil3_high	14594	0.23073	0.023169	0.18283	0.10348	1	1
MouseCellAtlas_Liver	B_cell_Fcmr_high	14594	0.14491	0.014377	0.16693	0.19269	1	1
MouseCellAtlas_Liver	Hepatocyte_mt.Nd4_high	14594	0.021454	0.0043359	0.051618	0.33884	1	1
MouseCellAtlas_Liver	T_cell_Gzma_high	14594	0.03914	0.0039999	0.14782	0.39559	1	1
MouseCellAtlas_Liver	T_cell_Trbc2_high	14594	0.043508	0.0042486	0.17679	0.40281	1	1
MouseCellAtlas_Liver	Neutrophil_Ngp_high	14594	0.022574	0.0027605	0.094705	0.4058	1	1
MouseCellAtlas_Liver	B_cell_Jchain_high	14594	-0.018201	-0.0022318	0.1033	0.56993	1	1
MouseCellAtlas_Liver	Granulocyte	14594	-0.03188	-0.0032157	0.17142	0.57376	1	1
MouseCellAtlas_Liver	Epithelial_cell	14594	-0.022958	-0.0039209	0.073928	0.62193	1	1
MouseCellAtlas_Liver	Erythroblast_Hbb.bt_high	14594	-0.069258	-0.0084517	0.09991	0.7559	1	1
MouseCellAtlas_Liver	Periportal_	14594	-0.050763	-0.0095797	0.065818	0.77972	1	1
MouseCellAtlas_Liver	Epithelia_cell_Spp1_high	14594	-0.15321	-0.015152	0.14752	0.8505	1	1
MouseCellAtlas_Liver	Pericentral_	14594	-0.15412	-0.019627	0.11527	0.90939	1	1
MouseCellAtlas_Liver	Hepatocyte_Fabp1_high	14594	-0.13674	-0.017923	0.096578	0.92158	1	1
MouseCellAtlas_Lung	Interstitial_macrophage	14594	0.44353	0.045845	0.17792	0.0063405	0.1965555	1
MouseCellAtlas_Lung	AT2_Cell	14594	0.34831	0.039726	0.15576	0.012677	0.392987	1
MouseCellAtlas_Lung	Dividing_cells	14594	0.20216	0.03077	0.10324	0.025114	0.778534	1
MouseCellAtlas_Lung	Conventional_dendritic_cell_Tubb5_high	14594	0.20976	0.028628	0.1113	0.029746	0.922126	1
MouseCellAtlas_Lung	Conventional_dendritic_cell_Gngt2_high	14594	0.23298	0.021786	0.17884	0.096345	1	1
MouseCellAtlas_Lung	Alveolar_macrophage_Ear2_high	14594	0.19581	0.021002	0.16791	0.12179	1	1
MouseCellAtlas_Lung	Plasmacytoid_dendritic_cell	14594	0.21759	0.021214	0.19981	0.13808	1	1
MouseCellAtlas_Lung	Dendritic_cell_Naaa_high	14594	0.1411	0.015858	0.16276	0.19299	1	1
MouseCellAtlas_Lung	Conventional_dendritic_cell_Mgl2_high	14594	0.12143	0.014352	0.14706	0.20449	1	1
MouseCellAtlas_Lung	Ig.producing_B_cell	14594	0.030485	0.0062451	0.048173	0.26343	1	1
MouseCellAtlas_Lung	Endothelial_cell_Kdr_high	14594	0.042303	0.0042822	0.12506	0.36759	1	1
MouseCellAtlas_Lung	NK_Cell	14594	0.061433	0.0053689	0.19643	0.37724	1	1
MouseCellAtlas_Lung	Alveolar_macrophage_Pclaf_high	14594	0.031573	0.004088	0.11517	0.39199	1	1
MouseCellAtlas_Lung	Alveolar_bipotent_progenitor	14594	0.022099	0.0032943	0.098491	0.41124	1	1
MouseCellAtlas_Lung	Dividing_dendritic_cells	14594	0.011295	0.0016699	0.10429	0.45688	1	1
MouseCellAtlas_Lung	AT1_Cell	14594	0.0067116	0.00073999	0.1289	0.47924	1	1
MouseCellAtlas_Lung	Conventional_dendritic_cell_H2.M2_high	14594	-0.0036644	-0.00052346	0.087729	0.51666	1	1
MouseCellAtlas_Lung	Monocyte_progenitor_cell	14594	-0.003783	-0.00075753	0.069545	0.52169	1	1
MouseCellAtlas_Lung	Endothelial_cell_Tmem100_high	14594	-0.031313	-0.003195	0.144	0.58607	1	1
MouseCellAtlas_Lung	B_Cell	14594	-0.051526	-0.0053182	0.17141	0.61814	1	1
MouseCellAtlas_Lung	Ciliated_cell	14594	-0.035827	-0.0046113	0.10272	0.63637	1	1
MouseCellAtlas_Lung	Endothelial_cells_Vwf_high	14594	-0.063501	-0.008816	0.10006	0.73715	1	1
MouseCellAtlas_Lung	Dividing_T_cells	14594	-0.091235	-0.013287	0.10518	0.80713	1	1
MouseCellAtlas_Lung	Eosinophil_granulocyte	14594	-0.091523	-0.010254	0.10251	0.81401	1	1
MouseCellAtlas_Lung	T_Cell_Cd8b1_high	14594	-0.1703	-0.015131	0.16986	0.84195	1	1
MouseCellAtlas_Lung	Nuocyte	14594	-0.15924	-0.015673	0.14536	0.86333	1	1
MouseCellAtlas_Lung	Stromal_cell_Acta2_high	14594	-0.14863	-0.016022	0.11981	0.89262	1	1
MouseCellAtlas_Lung	Stromal_cell_Inmt_high	14594	-0.15605	-0.018525	0.12317	0.8974	1	1
MouseCellAtlas_Lung	Clara_Cell	14594	-0.18777	-0.022274	0.13356	0.9201	1	1
MouseCellAtlas_Lung	Neutrophil_granulocyte	14594	-0.17644	-0.022676	0.10743	0.94974	1	1
MouseCellAtlas_Lung	Stromal_cell_Dcn_high	14594	-0.23515	-0.030516	0.11242	0.98176	1	1
MouseCellAtlas_Mammary_Gland	Mammary_Gland_Lactation.Secretory_alveoli_cell_Crip1_high	14594	0.25434	0.019754	0.12469	0.020695	1	1
MouseCellAtlas_Mammary_Gland	Mammary_Gland_Lactation.Secretory_alveoli_cell_Igsf8_high	14594	0.38399	0.026475	0.19728	0.025814	1	1
