Cell_Type,NGENES,BETA,BETA_STD,SE,P,P.adj.pds,P.adj,cond_state,cond_cell_type,step3,Dataset,Source,TYPE,FULL_NAME
Immunocyte_Lyz2_high,14594,0.20614,0.023527,0.19194,0.14142,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Macrophage,14594,0.44358,0.046507,0.22501,0.024347,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Mast_cell,14594,-0.3518,-0.039804,0.21458,0.94943,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Muscle_cell,14594,-0.21508,-0.020868,0.25439,0.80107,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Neuron,14594,-0.088736,-0.0090903,0.18986,0.67988,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Neutrophil,14594,-0.055547,-0.0066979,0.13321,0.66165,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Progenitor_cell,14594,-0.71617,-0.067753,0.29937,0.99162,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Stomach_cell_Kazald1_high,14594,-0.36292,-0.034569,0.27328,0.9079,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Stromal_cell_Cdkn1c_high,14594,-0.55337,-0.051402,0.32048,0.95788,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
Stromal_cell_Dcn_high,14594,-0.30994,-0.030412,0.31329,0.83874,,,,,,MouseCellAtlas_Fetal_Stomache,magma_celltype_MouseCellAtlas_Fetal_Stomache.gsa.out,COVAR,
B_cell,14594,-0.051011,-0.0081719,0.078296,0.74264,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,B_cell
Dendritic_cell_Ccr7_high,14594,0.021926,0.0027595,0.09866,0.41207,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Dendritic_cell_Ccr7_high
Dendritic_cell_Cst3_high,14594,0.031936,0.0035253,0.1108,0.38659,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Dendritic_cell_Cst3_high
Distal_collecting_duct_princ...1,14594,0.15853,0.019357,0.13889,0.12687,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Distal_collecting_duct_principal_cell_Cldn4_high
Distal_collecting_duct_princ...2,14594,-0.027055,-0.002939,0.16647,0.56455,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Distal_collecting_duct_principal_cell_Hsd11b2_high
Distal_convoluted_tubule_Pva...,14594,0.17296,0.019812,0.16124,0.1417,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Distal_convoluted_tubule_Pvalb_high
Distal_convoluted_tubule_S10...,14594,-0.084449,-0.0092476,0.16934,0.691,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Distal_convoluted_tubule_S100g_high
Endothelial_cell,14594,-0.081033,-0.012087,0.12868,0.73556,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Endothelial_cell
Epithelial_cell_Cryab_high,14594,0.019004,0.0023395,0.127,0.44053,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Epithelial_cell_Cryab_high
Fenestrated_endothelial_cell...1,14594,0.013382,0.001556,0.16189,0.46706,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Fenestrated_endothelial_cell_Plvap_high
Fenestrated_endothelial_cell...2,14594,-0.28218,-0.027918,0.14262,0.97606,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Fenestrated_endothelial_cell_Tm4sf1_high
Intercalated_cells_of_collec...1,14594,-0.17235,-0.02026,0.17072,0.84364,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Intercalated_cells_of_collecting_duct_Aqp6_high
Intercalated_cells_of_collec...2,14594,-0.16086,-0.018728,0.16833,0.83037,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Intercalated_cells_of_collecting_duct_Slc26a4_high
Macrophage_Ccl4_high_,14594,0.12786,0.015883,0.17016,0.22621,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Macrophage_Ccl4_high_
Macrophage_Lyz2_high,14594,0.041635,0.00752,0.074396,0.28787,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Macrophage_Lyz2_high
Neutrophil_progenitor_S100a8...,14594,0.015988,0.0029216,0.053097,0.38167,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Neutrophil_progenitor_S100a8_high
Proximal_tubule_brush_border...,14594,-0.061078,-0.0084495,0.12437,0.68831,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Proximal_tubule_brush_border_cell
Proximal_tubule_cell_Cyp4a14...,14594,-0.016509,-0.0020481,0.13784,0.54766,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Proximal_tubule_cell_Cyp4a14_high
Proximal_tubule_cell_Osgin1_...,14594,-0.23195,-0.03068,0.14794,0.94154,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Proximal_tubule_cell_Osgin1_high
S1_proximal_tubule_cells,14594,0.033055,0.0043877,0.134,0.40258,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,S1_proximal_tubule_cells
S3_proximal_tubule_cells,14594,0.011354,0.0017893,0.1112,0.45934,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,S3_proximal_tubule_cells
Stromal_cell_Ankrd1_high,14594,0.025064,0.002611,0.11526,0.41393,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Stromal_cell_Ankrd1_high
Stromal_cell_Cxcl10_high,14594,0.041667,0.0056234,0.10921,0.35141,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Stromal_cell_Cxcl10_high
Stromal_cell_Dcn_high,14594,-0.195,-0.02706,0.10664,0.96625,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Stromal_cell_Dcn_high
Stromal_cell_Mgp_high,14594,-0.056404,-0.0081282,0.080287,0.75882,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Stromal_cell_Mgp_high
Stromal_cell_Ptgds_high,14594,0.022855,0.0026622,0.16499,0.44491,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Stromal_cell_Ptgds_high
T_cell,14594,-0.14073,-0.015676,0.16101,0.80894,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,T_cell
Thick_ascending_limb_of_the_...,14594,-0.0067302,-0.00071019,0.18397,0.51459,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Thick_ascending_limb_of_the_loop_of_Henle
Ureteric_epithelium,14594,0.011014,0.0016293,0.096498,0.45457,,,,,,MouseCellAtlas_Kidney,magma_celltype_MouseCellAtlas_Kidney.gsa.out,COVAR,Ureteric_epithelium
B_cell_Fcmr_high,14594,0.14491,0.014377,0.16693,0.19269,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
B_cell_Jchain_high,14594,-0.018201,-0.0022318,0.1033,0.56993,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Dendritic_cell_Cst3_high,14594,0.24133,0.024886,0.17432,0.08313,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Dendritic_cell_Siglech_high,14594,0.20629,0.021618,0.1521,0.087517,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Endothelial_cell,14594,0.2779,0.025226,0.19343,0.075406,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Epithelia_cell_Spp1_high,14594,-0.15321,-0.015152,0.14752,0.8505,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Epithelial_cell,14594,-0.022958,-0.0039209,0.073928,0.62193,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Erythroblast_Hbb.bs_high,14594,0.3369,0.029839,0.23538,0.076182,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Erythroblast_Hbb.bt_high,14594,-0.069258,-0.0084517,0.09991,0.7559,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Granulocyte,14594,-0.03188,-0.0032157,0.17142,0.57376,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Hepatocyte_Fabp1_high,14594,-0.13674,-0.017923,0.096578,0.92158,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Hepatocyte_mt.Nd4_high,14594,0.021454,0.0043359,0.051618,0.33884,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Kuppfer_cell,14594,0.28808,0.030633,0.16116,0.036937,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Macrophage_Chil3_high,14594,0.23073,0.023169,0.18283,0.10348,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Neutrophil_Ngp_high,14594,0.022574,0.0027605,0.094705,0.4058,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Pericentral_,14594,-0.15412,-0.019627,0.11527,0.90939,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Periportal_,14594,-0.050763,-0.0095797,0.065818,0.77972,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Stromal_cell,14594,0.19082,0.024357,0.099235,0.027253,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
T_cell_Gzma_high,14594,0.03914,0.0039999,0.14782,0.39559,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
T_cell_Trbc2_high,14594,0.043508,0.0042486,0.17679,0.40281,,,,,,MouseCellAtlas_Liver,magma_celltype_MouseCellAtlas_Liver.gsa.out,COVAR,
Alveolar_bipotent_progenitor,14594,0.022099,0.0032943,0.098491,0.41124,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Alveolar_bipotent_progenitor
Alveolar_macrophage_Ear2_high,14594,0.19581,0.021002,0.16791,0.12179,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Alveolar_macrophage_Ear2_high
Alveolar_macrophage_Pclaf_hi...,14594,0.031573,0.004088,0.11517,0.39199,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Alveolar_macrophage_Pclaf_high
AT1_Cell,14594,0.0067116,0.00073999,0.1289,0.47924,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,AT1_Cell
AT2_Cell,14594,0.34831,0.039726,0.15576,0.012677,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,AT2_Cell
B_Cell,14594,-0.051526,-0.0053182,0.17141,0.61814,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,B_Cell
Ciliated_cell,14594,-0.035827,-0.0046113,0.10272,0.63637,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Ciliated_cell
Clara_Cell,14594,-0.18777,-0.022274,0.13356,0.9201,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Clara_Cell
Conventional_dendritic_cell_...1,14594,0.23298,0.021786,0.17884,0.096345,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Conventional_dendritic_cell_Gngt2_high
Conventional_dendritic_cell_...2,14594,-0.0036644,-0.00052346,0.087729,0.51666,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Conventional_dendritic_cell_H2.M2_high
Conventional_dendritic_cell_...3,14594,0.12143,0.014352,0.14706,0.20449,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Conventional_dendritic_cell_Mgl2_high
Conventional_dendritic_cell_...4,14594,0.20976,0.028628,0.1113,0.029746,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Conventional_dendritic_cell_Tubb5_high
Dendritic_cell_Naaa_high,14594,0.1411,0.015858,0.16276,0.19299,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Dendritic_cell_Naaa_high
Dividing_cells,14594,0.20216,0.03077,0.10324,0.025114,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Dividing_cells
Dividing_dendritic_cells,14594,0.011295,0.0016699,0.10429,0.45688,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Dividing_dendritic_cells
Dividing_T_cells,14594,-0.091235,-0.013287,0.10518,0.80713,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Dividing_T_cells
Endothelial_cell_Kdr_high,14594,0.042303,0.0042822,0.12506,0.36759,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Endothelial_cell_Kdr_high
Endothelial_cell_Tmem100_high,14594,-0.031313,-0.003195,0.144,0.58607,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Endothelial_cell_Tmem100_high
Endothelial_cells_Vwf_high,14594,-0.063501,-0.008816,0.10006,0.73715,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Endothelial_cells_Vwf_high
Eosinophil_granulocyte,14594,-0.091523,-0.010254,0.10251,0.81401,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Eosinophil_granulocyte
Ig.producing_B_cell,14594,0.030485,0.0062451,0.048173,0.26343,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Ig.producing_B_cell
Interstitial_macrophage,14594,0.44353,0.045845,0.17792,0.0063405,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Interstitial_macrophage
Monocyte_progenitor_cell,14594,-0.003783,-0.00075753,0.069545,0.52169,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Monocyte_progenitor_cell
Neutrophil_granulocyte,14594,-0.17644,-0.022676,0.10743,0.94974,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Neutrophil_granulocyte
NK_Cell,14594,0.061433,0.0053689,0.19643,0.37724,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,NK_Cell
Nuocyte,14594,-0.15924,-0.015673,0.14536,0.86333,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Nuocyte
Plasmacytoid_dendritic_cell,14594,0.21759,0.021214,0.19981,0.13808,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Plasmacytoid_dendritic_cell
Stromal_cell_Acta2_high,14594,-0.14863,-0.016022,0.11981,0.89262,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Stromal_cell_Acta2_high
Stromal_cell_Dcn_high,14594,-0.23515,-0.030516,0.11242,0.98176,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Stromal_cell_Dcn_high
Stromal_cell_Inmt_high,14594,-0.15605,-0.018525,0.12317,0.8974,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,Stromal_cell_Inmt_high
T_Cell_Cd8b1_high,14594,-0.1703,-0.015131,0.16986,0.84195,,,,,,MouseCellAtlas_Lung,magma_celltype_MouseCellAtlas_Lung.gsa.out,COVAR,T_Cell_Cd8b1_high
Mammary_Gland_Involution.B_c...1,14594,0.02384,0.0024028,0.12766,0.42593,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.B_cell_Cd79a_high
Mammary_Gland_Involution.B_c...2,14594,-0.13138,-0.014666,0.12024,0.86271,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.B_cell_Jchain_high
Mammary_Gland_Involution.Den...1,14594,0.17148,0.020511,0.10789,0.055997,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Dendritic_cell_Ccl22_high
Mammary_Gland_Involution.Den...2,14594,0.1005,0.012644,0.095087,0.14529,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Dendritic_cell_Il1b_high
Mammary_Gland_Involution.Den...3,14594,-0.11613,-0.01388,0.085278,0.91336,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Dendritic_cell_Siglech_high
Mammary_Gland_Involution.End...1,14594,-0.03681,-0.0044418,0.1095,0.63162,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Endothelial_cell_Aqp1_high
Mammary_Gland_Involution.End...3,14594,0.073319,0.0075487,0.13328,0.29112,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Endothelial_cell_Fabp4_high
Mammary_Gland_Involution.End...2,14594,-0.10237,-0.014292,0.086557,0.88153,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Endothelial_cell_Fabp4.Aqp1_high
Mammary_Gland_Involution.End...4,14594,-0.18425,-0.020797,0.10967,0.95351,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Endothelial_cell_Glycam1_high
Mammary_Gland_Involution.Lum...,14594,-0.040933,-0.0049991,0.13607,0.61822,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Luminal_cell
Mammary_Gland_Involution.Mac...1,14594,0.19981,0.022873,0.11889,0.046425,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Macrophage_Apoe_high
Mammary_Gland_Involution.Mac...2,14594,0.16657,0.01671,0.14158,0.1197,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Macrophage_Pf4_high
Mammary_Gland_Involution.Mac...3,14594,0.19326,0.023883,0.11928,0.052603,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Macrophage_Plbd1_high
Mammary_Gland_Involution.Mac...4,14594,0.24878,0.02896,0.13609,0.033783,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Macrophage_Retnla_high
Mammary_Gland_Involution.Mas...,14594,-0.0019584,-0.0002505,0.077408,0.51009,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Mast_cell
Mammary_Gland_Involution.Mus...1,14594,-0.20265,-0.02165,0.11999,0.95437,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Muscle_cell_Inmt_high
Mammary_Gland_Involution.Mus...2,14594,-0.21868,-0.024659,0.12383,0.96129,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Muscle_cell_Pi16_high
Mammary_Gland_Involution.NK_...1,14594,-0.25473,-0.025683,0.13367,0.97164,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.NK_cell_Cd8b1_high
Mammary_Gland_Involution.NK_...2,14594,-0.1118,-0.012889,0.11384,0.83696,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.NK_cell_Gzma_high
Mammary_Gland_Involution.Sec...1,14594,0.062299,0.0086297,0.11829,0.29922,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Secretory_alveoli_cell_Csn2_high
Mammary_Gland_Involution.Sec...2,14594,-0.025649,-0.002974,0.15358,0.56632,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Secretory_alveoli_cell_Trf_high
Mammary_Gland_Involution.Str...,14594,-0.269,-0.027661,0.13803,0.97433,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.Stromal_cell
Mammary_Gland_Involution.T_c...1,14594,-0.16888,-0.016869,0.12629,0.90942,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.T_cell_Icos_high
Mammary_Gland_Involution.T_c...2,14594,-0.11693,-0.015053,0.11845,0.83822,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Involution.T_cell_Pclaf_high
Mammary_Gland_Lactation.Adio...,14594,0.080883,0.0042725,0.29237,0.39103,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Adiocyte_cell
Mammary_Gland_Lactation.B_ce...1,14594,0.15192,0.0099756,0.20802,0.2326,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.B_cell_Igkv6.15_high
Mammary_Gland_Lactation.B_ce...2,14594,-0.072299,-0.0054418,0.1526,0.68217,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.B_cell_Igkv6.23_high
Mammary_Gland_Lactation.B_ce...3,14594,-0.53974,-0.027191,0.34642,0.94038,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.B_cell_Jchain_high
Mammary_Gland_Lactation.Dend...,14594,0.14822,0.0092585,0.22433,0.2544,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Dendritic_cell
Mammary_Gland_Lactation.Macr...1,14594,0.20718,0.013883,0.1858,0.13242,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Macrophage_C1qb_high
Mammary_Gland_Lactation.Macr...2,14594,0.20312,0.0098572,0.37975,0.29637,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Macrophage_Cd74_high
Mammary_Gland_Lactation.Musc...1,14594,0.2919,0.020066,0.17321,0.045981,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Muscel_cell
Mammary_Gland_Lactation.Musc...2,14594,0.16868,0.011246,0.21601,0.21744,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Muscle__cell
Mammary_Gland_Lactation.Musc...3,14594,0.15214,0.0084945,0.23552,0.25915,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Muscle_cell
Mammary_Gland_Lactation.Natu...,14594,0.015005,0.00089884,0.25698,0.47672,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Natural_kill_cell
Mammary_Gland_Lactation.Secr...2,14594,0.24453,0.015884,0.19452,0.10437,,,,,,MouseCellAtlas_Mammary_Gland,magma_celltype_MouseCellAtlas_Mammary_Gland.gsa.out,COVAR,Mammary_Gland_Lactation.Secretory_alveoli_cell_Actb_high
