Sheet,Trait1,Trait2,corr,Reference,Source,Dataset
dPRS,parkinsons_disease,ever_had_prostate_specific_antigen_psa_test,3.43e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,impedance_of_leg_right,2.63e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,"logmar,_final_left",2.58e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,ibuprofen_e_g_nurofen,2.52e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,trunk_fat_percentage,2.5e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,spherical_power_left,2.41e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,calcium_supplements,2.31e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,coffee_intake,2.27e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,cheese_intake,2.05e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,number_of_unsuccessful_stop_smoking_attempts,2.02e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,beef_intake,1.92e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,bipolar_and_major_depression_status_any,1.77e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,vascular_heart_problems_diagnosed_by_doctor_hig...,1.77e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,lamb_mutton_intake,1.66e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,mothers_age,1.64e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,cholesterol_lowering_medication,1.63e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,corneal_hysteresis_left,1.56e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,"logmar,_final_right",1.54e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,heel_broadband_ultrasound_attenuation_right,1.51e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,arm_fat_percentage_right,1.46e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,dried_fruit_intake,1.35e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,zinc_supplements,1.29e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,arm_fat_percentage_left,1.28e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,cylindrical_power_right,1.26e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,fresh_fruit_intake,1.26e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,logmar_in_round_left,1.24e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,eye_problems_disorders_glaucoma,1.22e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,leg_fat_percentage_left,1.19e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,mouth_ulcers,1.14e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,glucosamine_supplements,1.13e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,number_of_live_births,1.06e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,6mm_asymmetry_index_right,1.05e-07,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,time_spent_outdoors_in_winter,9.64e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,cooked_vegetable_intake,9.07e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,"intra_ocular_pressure,_corneal_compensated_right",8.95e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,age_started_oral_contraceptive_pill,8.87e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,age_at_menopause_last_menstrual_period,8.46e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,aspirin,7.44e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,medication_for_cholesterol_female_only,7.44e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,ever_used_hormone_replacement_therapy_hrt,7.39e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,spherical_power_right,7.19e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,lv_stroke_volume,7.16e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,comparative_body_size_at_age_10,6.98e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,morning_evening_person_chronotype,6.79e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,6mm_cylindrical_power_right,6.44e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,time_from_waking_to_first_cigarette,5.7e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,frequency_of_loose_mushy_watery_stools_in_the_l...,4.84e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,l1_l4_average_height,4.75e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,ge_gi_antigen_for_varicella_zoster_virus,4.74e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,ever_taken_cannabis,4.19e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,visceral_adipose_tissue_volume_vat,3.77e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,greatest_number_of_times_bowels_opened_per_day,3.58e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,cardiac_output,3.58e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,cholesterol_lowering_medication_1,3.57e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,bk_vp1_antigen_for_human_polyomavirus_bkv,3.17e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,u14_antigen_for_human_herpesvirus_7,2.98e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,6mm_strong_meridian_right,2.85e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,ever_thought_that_life_not_worth_living,2.84e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,average_heart_rate,2.69e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,prospective_memory_result_2,2.58e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,3mm_index_of_best_keratometry_results_left,2.54e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,tinnitus_severity,2.51e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,vitamin_c_vs_no_supplement,2.34e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,corneal_hysteresis_right,2.25e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,body_fat_percentage,2.04e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,pulse_wave_reflection_index,2.03e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,hormone_replacement_therapy_female_only,1.98e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,degree_bothered_by_menstrual_cramps_or_other_pr...,1.95e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,blood_clot_diagnosed_by_doctor,1.94e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,length_of_menstrual_cycle,1.92e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,"mean_signal_to_noise_ratio_snr,_left",1.88e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,hearing_difficulty,1.83e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,age_started_smoking_in_current_smokers,1.75e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,sag1_antigen_for_toxoplasma_gondii,1.68e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,"intra_ocular_pressure,_goldmann_correlated_right",1.6e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,average_monthly_red_wine_intake,1.6e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
dPRS,parkinsons_disease,birth_weight,1.57e-08,Aguirre et al. 2021 (European Journal of Human Genetics),Computed by review authors,contributionVar: reconstructed matrix
