Sheet,Tissue,Sig,Reference,Source,Dataset
Kia2021,Brain_Cerebellar_Hemisphere,0.042887,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.043552,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.044114,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.046167,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.047541,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.052211,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.052891,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.055549,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.056583,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.060474,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.060955,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.061916,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.062618,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.063583,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.064791,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.065748,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.066752,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.068548,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.069334,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.06955,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.071381,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.074442,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.076133,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.077368,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.077763,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Substantia_nigra,0.078079,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.078827,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.081494,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.081774,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.081838,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.083019,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.088478,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.090985,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.091135,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.091684,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.093735,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.093807,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.093839,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.094802,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Substantia_nigra,0.095167,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.096047,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.096949,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.101855,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.103436,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.105431,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.105719,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.110728,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.11091,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.111003,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.11125,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.11126,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.115175,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.115846,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.115902,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.116708,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.117491,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.119273,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.119495,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.120219,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.122029,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.122296,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.12264,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.128877,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.129816,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.130835,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.131566,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.132448,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.13556,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.135656,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.136865,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.138239,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.13871,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.140099,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.141646,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.141758,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.143164,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.143326,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.143427,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Substantia_nigra,0.144736,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.148378,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.14852,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.150266,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.150847,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.151211,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.152029,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.152047,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.152105,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.152214,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.153802,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.155631,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.156969,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.157756,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.158429,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.159076,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.159139,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.161101,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.161371,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.161694,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.166221,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.16635,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.167106,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.167177,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.167956,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.168927,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.16967,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.17006,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.170714,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.171263,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Substantia_nigra,0.172268,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.172683,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.17354,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.174425,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.174916,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.175299,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.177133,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.177771,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.1781,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.178109,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.180849,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.181252,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.182907,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.183524,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.184699,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.184868,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.185335,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.185799,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.186941,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.18741,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.188825,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.188911,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.189674,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.191239,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.193712,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.193815,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.194019,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.1959,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.196559,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.197824,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.200628,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.201081,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.201205,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.202285,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.202921,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.203522,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.203762,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.203879,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.204929,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.206188,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.206267,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.207734,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.207781,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.207861,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.208561,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.208652,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.209383,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.211316,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.212147,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.21278,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Substantia_nigra,0.214846,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Substantia_nigra,0.216014,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.217295,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.21769,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.217985,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.219033,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.21906,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.219075,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.220127,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.22107,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Nucleus_accumbens_basal_ganglia,0.221835,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.222242,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Spinal_cord_cervical_c-1,0.222704,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.223951,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hypothalamus,0.224155,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.226006,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Anterior_cingulate_cortex_BA24,0.227033,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.227078,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.2276,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Putamen_basal_ganglia,0.228432,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Amygdala,0.230844,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.231462,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.23271,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.233164,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.233483,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.233712,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.235604,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.237572,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.238062,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.238935,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.240198,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Frontal_Cortex_BA9,0.24092,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Hippocampus,0.241874,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.24297,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.243396,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Caudate_basal_ganglia,0.243465,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.243479,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellum,0.243746,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cortex,0.244345,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
Kia2021,Brain_Cerebellar_Hemisphere,0.245112,"Kia et al., 2021 (JAMA Neurology)",Supplement 3 (eTable 2),GTEx
